48.00% 4.3699 0.3147 0.5792 0.9806 0.9986 0.007641153541574202 0.0014756693396557414 0.0009221713506718635 0.0005340183157190574 0.0001508912376129916
50.0% 4.3161 0.3248 0.5842 0.9802 0.9986 0.018477465706086056 0.00204841402065111 0.0025035974117257674 0.0005721056677044226 0.00016104252205144002
52.00% 3.5593 0.3864 0.6488 0.9851 0.9976 0.006631185158299839 0.0009134549797335401 0.0013242356285797308 0.0004454489434266594 0.00026575254290879524
54.00% 3.6414 0.3782 0.6442 0.9832 0.9977 0.0066023439291283716 0.0033043002284901275 0.002713374283065266 0.0002918352773947635 0.00030287532379096927
56.00% 4.7394 0.2795 0.5327 0.9728 0.9982 0.0057471636577349095 0.0021592591322025156 0.0020421557237389897 0.0007524852586487075 0.0001622147436174639
58.00% 4.4571 0.2863 0.5436 0.9741 0.9976 0.01176529544283742 0.0017760630619434732 0.002044113499784198 0.0006625302042283892 0.00017656040426713138
60.0% 4.2567 0.2770 0.5320 0.9731 0.9980 0.009377791446167917 0.002115655926657256 0.0016248076809272018 0.0010416757288017329 0.0002364629845070746
62.00% 5.5298 0.2009 0.4303 0.9584 0.9995 0.008270551294421053 0.0021620360774048148 0.0019089263998384005 0.0003509347824847672 7.476639542934921e-05
64.00% 5.9189 0.1670 0.3782 0.9491 0.9993 0.022825614016401742 0.0007823042886243183 0.0016007498243011096 0.0014520037093732534 6.302055556393099e-05
66.00% 7.4265 0.0792 0.2312 0.8955 0.9993 0.00495208628557831 0.0009273618495495699 0.0018410866356584077 0.001748685312881156 0.00020781144083080775
68.00% 6.7601 0.0851 0.2432 0.8987 0.9992 0.008628740972830035 0.0012240914998479472 0.0022689204481426838 0.003345735238530789 0.00021561129230658277
70.0% 6.6959 0.0873 0.2449 0.9003 0.9983 0.011872402876781069 0.001594239630670371 0.0010759182125050228 0.0011980846495741164 0.0003888555264527966
72.00% 7.3192 0.0549 0.1860 0.8619 0.9937 0.010555773099090145 0.00149211259628756 0.002315512902145005 0.004557637095186327 0.0006432384839411161
74.00% 7.7356 0.0338 0.1349 0.4681 0.9993 0.014782687241261257 0.0005678027826631352 0.0016375591592367 nan 0.0001621331919627796
76.00% 7.6693 0.0312 0.1123 0.3046 0.9990 0.0038120506959511626 0.000800999375780032 0.0014358272876638031 nan 0.0001515181631147488
78.00% 8.1891 0.0299 0.0993 0.1516 0.9993 0.006866497418209274 0.0010007996802557444 0.0011506519890914042 nan 0.00016363809503738085
80.0% 7.8514 0.0211 0.0995 00 0.9972 0.010643474679441904 0.0006554387843269581 0.0009108238029388564 nan 0.00018787341356654906
82.00% 9.7720 0.0190 0.0920 00 0.9997 0.005221431099672002 0.00041472882706655424 0.0014786480311419629 nan 7.609326873563626e-05
84.00% 9.3109 0.0205 0.0860 0.1333 0.9958 0.00833952120858385 0.0006829348431585545 0.001109954954040926 nan 0.0002909965977944987
86.00% 9.8249 0.0136 0.0717 00 0.9977 0.009229861413365032 0.0006740919818541087 0.0009537295214053089 nan 0.00035597434960870137
88.00% 9.7161 0.0101 0.0603 00 1.0000 0.007358279307813808 0.00029933259094191517 0.0012846789482201374 nan 0.0
90.0% 9.9109 0.0113 0.0598 00 1.0000 0.009887950113964457 0.0004308131845707603 0.0011983321743156189 nan 0.0
